Time (s),Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Absolute acceleration,gyroscope x,gyroscope y,gyroscope z,Absolute gyroscope,Speed (m/s),label_code,label_desc,source_file,global_index
3.889021259,5.517308235,4.159347057,8.645404816,11.06724367,0.179496929,-0.03142527863,-0.179496929,0.2557847595,8.43999958,AA,Aggressive Acceleration,AA_0_2.csv,3256
3.923895374,-3.226028442,-0.7735471725,-9.766422272,10.31448684,-0.4765723348,-0.03888212144,0.02170474641,0.4786482066,8.43999958,AA,Aggressive Acceleration,AA_0_2.csv,3257
3.95881579,3.515866518,-4.512354851,0.8865098953,5.788658175,0.4681833684,0.06964161247,-0.3371559381,0.5811365995,8.43999958,AA,Aggressive Acceleration,AA_0_2.csv,3258
3.993691832,6.148734093,-5.172139645,6.323239326,10.22454473,0.3776359558,0.03448791057,-0.1677790284,0.4146662917,8.510740350370371,AA,Aggressive Acceleration,AA_0_2.csv,3259
4.028556363,-6.101590157,-5.682934761,-7.696164131,11.34707417,-0.177233234,0.09307741374,0.06431528926,0.2102652625,8.58148112074074,AA,Aggressive Acceleration,AA_0_2.csv,3260
4.063490113,-6.092572212,3.898730278,7.310941696,10.28442524,0.1965411454,0.2059953511,0.1037300453,0.3030221589,8.652221891111111,AA,Aggressive Acceleration,AA_0_2.csv,3261
4.098391259,7.435214043,-11.81311417,15.65153885,20.9714745,0.5756418109,0.2720417082,-0.3041327596,0.7055968544,8.722962661481482,AA,Aggressive Acceleration,AA_0_2.csv,3262
4.133303655,5.678391933,-15.18351364,-5.25744009,17.04182789,-0.703340292,0.8492814302,0.3348922431,1.152440597,8.793703431851853,AA,Aggressive Acceleration,AA_0_2.csv,3263
4.168162197,7.392669201,0.7486042976,15.88143444,17.5337368,0.2338253707,0.241149053,-0.04966791719,0.3395498074,8.864444202222222,AA,Aggressive Acceleration,AA_0_2.csv,3264
4.203064332,8.970956802,-12.99817276,11.65655041,19.62920601,0.04846949503,0.4467449486,-0.193345353,0.4891960411,8.935184972592593,AA,Aggressive Acceleration,AA_0_2.csv,3265
4.237951572,3.397983789,-12.03142548,6.706259727,14.1871566,0.1155811027,0.6340981722,0.241149053,0.6881804625,9.005925742962964,AA,Aggressive Acceleration,AA_0_2.csv,3266
4.272851415,3.916118383,-2.741627216,1.668021202,5.06308184,0.2998717129,0.2986733019,-0.1454084814,0.4475180577,9.076666513333334,AA,Aggressive Acceleration,AA_0_2.csv,3267
4.307751884,0.8611565232,-0.8706951141,-20.68292999,20.71915282,-0.6415550113,0.4542017877,-0.09747162461,0.7920813178,9.147407283703703,AA,Aggressive Acceleration,AA_0_2.csv,3268
4.343030113,-7.859174728,4.065392017,5.451827049,10.39309664,0.4213117659,-0.1315600574,0.2826943398,0.5241447725,9.218148054074074,AA,Aggressive Acceleration,AA_0_2.csv,3269
4.377729488,-4.510509491,0.7419319153,6.586159706,8.017023045,-0.3029343486,0.06431528926,0.01637842879,0.3101192173,9.288888824444443,AA,Aggressive Acceleration,AA_0_2.csv,3270
4.412428134,-3.454685926,-1.624759912,2.050849915,4.333668769,-0.1569932252,0.198538512,-0.02410159074,0.2542544005,9.359629594814816,AA,Aggressive Acceleration,AA_0_2.csv,3271
4.447299645,2.829292297,-1.462198019,18.26318169,18.53878969,0.3467433155,0.1229047924,-0.0123836901,0.3680894872,9.430370365185183,AA,Aggressive Acceleration,AA_0_2.csv,3272
4.482190061,6.388412476,1.479752064,1.490504265,6.724811008,-0.4893554747,0.09733846784,-0.09108003974,0.5071874718,9.501111135555556,AA,Aggressive Acceleration,AA_0_2.csv,3273
4.517128342,4.610252857,0.1692967415,2.111700058,5.073693914,0.7727156281,-0.2732401192,-0.37870121,0.9028644479,9.571851905925929,AA,Aggressive Acceleration,AA_0_2.csv,3274
4.552027874,5.751755714,-0.8280897141,29.79769516,30.35903594,0.5170523524,0.07070687413,-0.2061285079,0.5610985287,9.642592676296298,AA,Aggressive Acceleration,AA_0_2.csv,3275
4.586873603,6.071968079,-9.066177368,-0.8116588593,10.94180783,-0.2549974918,0.4755070508,-0.3201117218,0.6273772315,9.713333446666669,AA,Aggressive Acceleration,AA_0_2.csv,3276
4.621802405,9.585382462,-0.5027534962,12.21566105,15.53559438,0.1986716688,0.2294311523,-0.257261157,0.3978597599,9.784074217037038,AA,Aggressive Acceleration,AA_0_2.csv,3277
4.656789228,7.877606869,-4.957759857,9.318845749,13.17106521,-0.3008038104,0.3583280444,-0.09427583218,0.4772523989,9.854814987407408,AA,Aggressive Acceleration,AA_0_2.csv,3278
4.691760478,4.797929764,-11.38284874,-5.029897213,13.33751256,-0.689491868,0.4115912318,0.3977428079,0.8961058639,9.92555575777778,AA,Aggressive Acceleration,AA_0_2.csv,3279
4.726461363,-2.029863358,11.83603382,-6.663393974,13.73363976,-0.4051996469,-0.1379516423,0.1101216301,0.4419775819,9.996296528148148,AA,Aggressive Acceleration,AA_0_2.csv,3280
4.761582874,-1.552626848,10.97046661,-21.86641312,24.51329864,-0.2869553864,-0.135821119,-0.05179844424,0.321673513,10.06703729851852,AA,Aggressive Acceleration,AA_0_2.csv,3281
4.796423707,-8.455717087,10.16632652,-0.1531801224,13.22409961,0.250869602,-0.5203812718,0.1133174226,0.5887045639,10.13777806888889,AA,Aggressive Acceleration,AA_0_2.csv,3282
4.831196103,-7.352806091,11.66260147,-12.49655151,18.60762828,-0.6138581634,-0.5277049541,-0.2135853618,0.8372055125,10.20851883925926,AA,Aggressive Acceleration,AA_0_2.csv,3283
4.866051884,2.093441248,3.189926624,-6.261376381,7.332323118,-0.4542017877,0.1154479459,-0.1741705984,0.4999628881,10.27925960962963,AA,Aggressive Acceleration,AA_0_2.csv,3284
4.901005947,0.230432272,7.964222908,-4.74674654,9.274348941,-0.5309007764,0.02383527346,0.2933469713,0.607022405,10.35000038,AA,Aggressive Acceleration,AA_0_2.csv,3285
4.935822613,0.227720663,-0.3533046246,-1.861443043,1.908311049,-0.04527370632,-0.2817622423,0.003595264861,0.2853990112,10.35000038,AA,Aggressive Acceleration,AA_0_2.csv,3286
4.970727717,-7.543230057,9.407223701,-7.429956436,14.16334812,-0.2177132517,-0.1688442826,0.03874896467,0.2782246107,10.35000038,AA,Aggressive Acceleration,AA_0_2.csv,3287
5.005636832,-1.225008845,-1.11285758,-13.65456009,13.75449417,-0.5181176066,0.3444796205,0.02809632942,0.6228173624,10.35000038,AA,Aggressive Acceleration,AA_0_2.csv,3288
0.037648962,7.398254871,-7.792033195,8.189126968,13.50969122,-0.1282311082,0.00159789552,-0.06458161026,0.1435846606,5.56,AN,Normal Acceleration,AN_20_2.csv,3289
0.072560681,9.269416809,-1.861279964,-6.251119137,11.33414935,0.05912213027,0.04301001877,0.2059953511,0.2185849324,5.596981131716981,AN,Normal Acceleration,AN_20_2.csv,3290
0.107368024,-1.338682294,4.290206432,-7.282466888,8.557585261,-0.0005326318205,-0.1336905807,0.3157175183,0.3428571225,5.633962263433962,AN,Normal Acceleration,AN_20_2.csv,3291
0.14232667,-4.487281322,6.647236824,-3.585205078,8.784938618,0.1603221744,-0.2561959028,-0.2167811543,0.3719322641,5.670943395150943,AN,Normal Acceleration,AN_20_2.csv,3292
0.177502295,-5.147801876,5.355710506,-2.305299282,7.778039854,0.1518000662,0.02916159295,-0.2455432713,0.2901467847,5.707924526867924,AN,Normal Acceleration,AN_20_2.csv,3293
0.212130837,-1.859203935,8.252538681,-3.102328777,9.01029843,-0.1719069183,0.07283740491,0.08029424399,0.2032349422,5.744905658584905,AN,Normal Acceleration,AN_20_2.csv,3294
0.246955628,-5.552790642,1.578466654,2.078661919,6.135623543,0.3115896285,0.03555317223,-0.1560611278,0.3502958753,5.781886790301886,AN,Normal Acceleration,AN_20_2.csv,3295
0.281840576,-1.494846463,0.5861512423,7.547226906,7.716137194,0.07403582335,0.1644500792,-0.1241032109,0.2189217637,5.8188679220188675,AN,Normal Acceleration,AN_20_2.csv,3296
0.316786983,0.1630515456,-5.808076382,8.664368629,10.43223949,-0.0632500276,0.5010733604,-0.2338253707,0.5565513296,5.855849053735849,AN,Normal Acceleration,AN_20_2.csv,3297
0.351634118,9.355958939,-8.555384636,6.612225533,14.29860484,-0.2507364154,0.5744433999,-0.2210422009,0.6646153958,5.89283018545283,AN,Normal Acceleration,AN_20_2.csv,3298
0.386534483,14.26649284,-10.74912071,1.511851311,17.92657548,0.01651158556,0.2880206704,0.1420795321,0.3215822329,5.929811317169811,AN,Normal Acceleration,AN_20_2.csv,3299
0.421424691,14.41736984,-14.69963455,2.001629829,20.68686373,-0.06218476593,0.1324921697,0.2219743133,0.2658828989,5.9667924488867925,AN,Normal Acceleration,AN_20_2.csv,3300
0.456299222,12.46095943,-9.203985214,3.505405426,15.88322137,-0.01331579592,0.1186437383,-0.05286370963,0.1305688281,6.003773580603773,AN,Normal Acceleration,AN_20_2.csv,3301
0.491216722,12.41178322,-11.57636738,10.14531517,19.77351927,-0.2177132517,0.4243744016,0.06538055837,0.4814221745,6.040754712320754,AN,Normal Acceleration,AN_20_2.csv,3302
0.526085681,11.63077164,-14.38551426,6.472239494,19.59866713,0.2178464085,0.3093259335,0.3498059511,0.5152706029,6.077735844037735,AN,Normal Acceleration,AN_20_2.csv,3303
0.560964378,17.0545311,-9.515106201,7.397898674,20.88356248,-0.2230395675,0.3210438192,0.2869553864,0.4849321357,6.114716975754717,AN,Normal Acceleration,AN_20_2.csv,3304
0.595880889,1.627006412,-7.683893681,7.507249832,10.86499756,0.01651158556,0.1335574239,-0.1752358675,0.2209475666,6.151698107471698,AN,Normal Acceleration,AN_20_2.csv,3305
0.630757608,10.05649662,-7.103014946,-0.1414299011,12.31283672,0.2530001104,0.1878858805,0.0675110817,0.3222854419,6.188679239188679,AN,Normal Acceleration,AN_20_2.csv,3306
0.665650003,5.144435406,-2.969370842,-4.020348549,7.172557514,0.3605917394,0.2539322078,-0.2540653646,0.5089765989,6.22566037090566,AN,Normal Acceleration,AN_20_2.csv,3307
0.700535628,-4.541121006,-6.312307358,2.336257935,8.119427647,0.2039979845,0.162319541,-0.3808317482,0.4615144977,6.262641502622641,AN,Normal Acceleration,AN_20_2.csv,3308
0.735424378,1.678652525,3.982471943,7.490885735,8.648197856,0.08894951642,0.2209090441,0.06218476593,0.2461295744,6.299622634339622,AN,Normal Acceleration,AN_20_2.csv,3309
0.770299431,-10.03569221,3.987186432,11.9966917,16.14104661,0.1816274524,-0.007989477366,-0.3467433155,0.3915140994,6.336603766056603,AN,Normal Acceleration,AN_20_2.csv,3310
0.805214639,-7.782560825,1.197652698,-3.277316093,8.528975657,0.2114548385,0.02170474641,0.2326269448,0.3151182955,6.3735848977735845,AN,Normal Acceleration,AN_20_2.csv,3311
0.840091358,3.511780739,4.7771492,-10.26296425,11.85251845,0.2274337858,-0.2604569495,0.2443448454,0.4234009364,6.410566029490566,AN,Normal Acceleration,AN_20_2.csv,3312
0.874998545,-2.740138054,17.31518555,-4.285345078,18.04683323,0.2380864173,-0.4010717571,0.1229047924,0.482337314,6.447547161207547,AN,Normal Acceleration,AN_20_2.csv,3313
0.909867868,-9.838207245,12.81789875,-3.010624409,16.43632287,0.2849580348,-0.179496929,-0.05499423668,0.3412397913,6.484528292924528,AN,Normal Acceleration,AN_20_2.csv,3314
0.944762868,-13.87154007,3.724697828,-0.1646680832,14.36384744,-0.2017343044,0.01850895584,-0.4138549268,0.460776748,6.5215094246415095,AN,Normal Acceleration,AN_20_2.csv,3315
0.979665993,2.621439695,5.243489265,-2.936799526,6.556745932,0.09001477808,0.1282311082,0.2422143221,0.2884677715,6.55849055635849,AN,Normal Acceleration,AN_20_2.csv,3316
1.014543285,-1.442947865,-1.591517448,5.921182632,6.298843552,-0.1015995219,0.02809632942,0.04407528415,0.1142562789,6.595471688075471,AN,Normal Acceleration,AN_20_2.csv,3317
1.049439222,7.129581451,-4.000577927,2.068845749,8.433011215,0.2370211631,0.1079910994,0.08242477477,0.2731939838,6.632452819792452,AN,Normal Acceleration,AN_20_2.csv,3318
1.084346826,-3.885411501,5.435554981,-8.806688309,11.05438553,0.1496695429,0.08029424399,-0.2966759205,0.3418548515,6.669433951509434,AN,Normal Acceleration,AN_20_2.csv,3319
1.119207295,-1.682096958,6.890009403,-1.429987907,7.235091234,0.1134505793,-0.01757685095,-0.1049284711,0.1555312306,6.706415083226415,AN,Normal Acceleration,AN_20_2.csv,3320
1.154081201,-12.24507809,-0.2909644246,4.615526199,13.08929638,0.2679138184,0.0675110817,-0.06564687192,0.2839807599,6.743396214943396,AN,Normal Acceleration,AN_20_2.csv,3321
1.188984795,2.739114523,-2.907013893,1.666644096,4.327953406,-0.3071953952,0.2315616906,0.2091911435,0.4378935509,6.7803773466603765,AN,Normal Acceleration,AN_20_2.csv,3322
1.223879691,7.003414154,-3.315935135,-3.11991787,8.353270207,-0.01757685095,0.09307741374,0.06111950055,0.1127295169,6.817358478377358,AN,Normal Acceleration,AN_20_2.csv,3323
1.258771983,-1.012785316,3.502489567,-3.534831047,5.078208128,-0.148471117,-0.3680485785,-0.1528653353,0.4252895948,6.854339610094339,AN,Normal Acceleration,AN_20_2.csv,3324
1.29364141,3.692756176,0.7934436798,-4.531052589,5.898850618,0.08149266988,-0.4735096991,0.3125217259,0.5731686659,6.89132074181132,AN,Normal Acceleration,AN_20_2.csv,3325
1.328564222,-2.431193352,-3.979338169,7.981557846,9.243976365,0.07616634667,-0.2700443268,-0.01344895363,0.2809023409,6.9283018735283015,AN,Normal Acceleration,AN_20_2.csv,3326
1.363438389,-1.750304103,0.5182976723,-5.755179882,6.037739014,-0.177233234,-0.06870950758,-0.07190529257,0.2032313627,6.965283005245283,AN,Normal Acceleration,AN_20_2.csv,3327
1.398305316,2.20486927,3.672922611,-0.07773780823,4.28460642,0.03888212144,-0.1326253265,0.3625891209,0.3880362962,7.002264136962264,AN,Normal Acceleration,AN_20_2.csv,3328
1.433204847,-4.379009247,4.229305744,-0.8604373932,6.14842269,-0.0324905403,-0.308393836,0.04940159991,0.3140110052,7.039245268679245,AN,Normal Acceleration,AN_20_2.csv,3329
1.468111253,-0.679179728,0.2892718315,-7.303647995,7.340860803,-0.1207742617,0.05685844645,-0.03475422785,0.1379389777,7.0762264003962265,AN,Normal Acceleration,AN_20_2.csv,3330
1.502973441,4.213663101,-5.302780151,8.06316185,10.53038523,-0.5394228697,0.1932121962,0.1665806025,0.5967051887,7.113207532113208,AN,Normal Acceleration,AN_20_2.csv,3331
1.537890212,1.797178745,0.402774334,3.304712296,3.78327926,-0.2379532605,-0.09001477808,-0.01131842658,0.2546615818,7.150188663830188,AN,Normal Acceleration,AN_20_2.csv,3332
1.572867347,3.641935825,-6.235463142,9.313170433,11.78472913,0.2348906398,-0.103863202,-0.009187898599,0.2569933752,7.187169795547169,AN,Normal Acceleration,AN_20_2.csv,3333
1.607838597,-6.720617771,-7.245167255,9.940541267,14.01690096,0.09427583218,0.4552670419,-0.1155811027,0.4790772415,7.224150927264151,AN,Normal Acceleration,AN_20_2.csv,3334
1.642564795,-1.031326532,-0.5439889431,-1.527551174,1.92171043,0.4053328037,0.4925512671,-0.09747162461,0.6452922982,7.261132058981132,AN,Normal Acceleration,AN_20_2.csv,3335
1.677451253,12.06100559,1.144401312,-4.917463779,13.07512754,0.143277958,0.08242477477,0.05685844645,0.1748007428,7.298113190698113,AN,Normal Acceleration,AN_20_2.csv,3336
1.712335733,7.900720596,-2.498148918,-3.787666321,9.110902816,-0.2826943398,-0.3009369671,0.04833633825,0.4157108966,7.335094322415093,AN,Normal Acceleration,AN_20_2.csv,3337
1.747223128,5.079658985,-7.615463734,7.762489319,12.00226911,0.05699160323,-0.2679138184,0.3402185738,0.4367774432,7.372075454132075,AN,Normal Acceleration,AN_20_2.csv,3338
1.782095368,-10.53418732,-5.596333027,5.589139938,13.17294694,0.3584612012,0.2198437899,-0.02942790836,0.4215349648,7.409056585849056,AN,Normal Acceleration,AN_20_2.csv,3339
1.817007191,-1.496770859,-2.580511093,12.77025223,13.11406506,0.0878842473,0.6170539856,-0.2466085255,0.6702947314,7.446037717566037,AN,Normal Acceleration,AN_20_2.csv,3340
1.851870212,6.398676872,4.83668232,-0.7974596024,8.060552301,0.05060002208,0.1932121962,-0.157126382,0.2541259824,7.483018849283019,AN,Normal Acceleration,AN_20_2.csv,3341
1.886799483,6.456285,1.110679507,-9.447831154,11.49690126,0.02183790505,-0.3978759646,0.2432795912,0.4668695073,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3342
1.921639795,4.856484413,-0.1527979374,0.19140625,4.862656107,-0.0984037295,-0.478836,0.3487406969,0.6004892027,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3343
1.956539118,-8.714612007,5.11631012,4.881477356,11.22274088,0.143277958,-0.1667137593,0.1005342528,0.2417212998,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3344
1.991569066,-17.22356033,7.638625622,0.1872758865,18.84236461,0.372309655,0.4712460041,-0.3392864764,0.6897844508,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3345
2.026320472,-6.979031086,0.5806244612,-11.71421432,13.64796017,0.3520696461,0.5330312848,-0.1091895252,0.6480723252,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3346
2.061185785,-1.58856225,5.673002243,-8.894631386,10.66869026,-0.03781685978,-0.1219726875,-0.1049284711,0.1652798701,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3347
2.096087868,-1.58991766,0.2574378252,-7.43786335,7.610251219,-0.2507364154,-0.3669833243,0.1506016403,0.4692828192,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3348
2.130988441,1.941664457,-0.7693859935,2.077157021,2.945606382,-0.0941426754,-0.1922800839,0.4659196734,0.5127529777,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3349
2.16585391,-1.880441666,-8.832990646,13.69285583,16.40280725,-0.2155827284,-0.01118526794,-0.05925529078,0.2238575719,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3350
2.200766931,-0.9804180264,-2.624582291,-1.432536125,3.146714391,0.2828274965,0.2049300969,-0.1113200486,0.3665786281,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3351
2.235957191,0.8764907718,6.749172688,-7.602190018,10.203571,-0.07177213579,-0.04101264849,-0.1241032109,0.1491136605,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3352
2.270559014,0.2552277446,-4.530429363,1.973605156,4.948236931,-0.09094688296,-0.08894951642,0.1165132076,0.172507042,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3353
2.305444899,2.008787394,-3.615589142,-0.6197710037,4.182323246,-0.08029424399,-0.235955894,0.0462058112,0.2534902888,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3354
2.340302972,-5.344248772,-1.60673368,1.72484684,5.841034555,0.02290316857,-0.1059937328,-0.1251684725,0.1656090971,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3355
2.375214378,-6.811944962,0.3669162989,-9.127036095,11.39473605,0.4617917836,0.05259739235,-0.01025316212,0.464890594,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3356
2.410104274,-1.16057694,2.547677994,-4.651880264,5.429327029,-0.03568633273,0.1015995219,0.02809632942,0.1112896263,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3357
2.444955785,-1.123004317,0.4896982908,-5.961505413,6.08608987,-0.2677806616,-0.0878842473,0.1303616315,0.3105225895,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3358
2.479867451,5.332579613,-13.47436905,2.88477993,14.77555352,-0.3530017436,-0.1400821656,0.2518016994,0.4556724041,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3359
2.514763128,5.304352283,-3.302239895,3.279037476,7.056417521,0.2380864173,-0.02077264152,0.1314269006,0.2727447066,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3360
2.549642972,0.1464235783,-0.856890738,2.036735535,2.214496159,0.2636527419,-0.09853688627,-0.03581948951,0.283734598,7.519999981,AN,Normal Acceleration,AN_20_2.csv,3361
2.584533806,4.261532784,6.456905365,-6.523281097,10.11955952,-0.04740423337,-0.2604569495,0.1569932252,0.3077854068,7.544444437444445,AN,Normal Acceleration,AN_20_2.csv,3362
2.619433128,-1.907303452,3.196693897,2.415847778,4.437677188,-0.1069258377,-0.3680485785,0.1942774504,0.4296936335,7.568888893888888,AN,Normal Acceleration,AN_20_2.csv,3363
2.654287972,-6.412505627,3.450340748,1.787195206,7.497942811,-0.1261005849,-0.2274337858,0.0419447571,0.2634138323,7.593333350333333,AN,Normal Acceleration,AN_20_2.csv,3364
2.689194795,-17.67357063,1.523766279,2.537017822,17.91963789,0.1304948032,0.1495363861,-0.0486026518,0.2043336541,7.617777806777777,AN,Normal Acceleration,AN_20_2.csv,3365
2.724110837,1.771541119,7.024149418,-5.508656025,9.100677128,0.04633896798,-0.04633896798,0.1356879622,0.1506845148,7.642222263222222,AN,Normal Acceleration,AN_20_2.csv,3366
2.759001618,0.2849435806,0.8140790462,2.096500397,2.266987307,0.1155811027,-0.1613874435,0.2432795912,0.3139902192,7.666666719666667,AN,Normal Acceleration,AN_20_2.csv,3367
2.794103285,-1.419357061,-1.029053926,6.832015038,7.053364865,-0.2677806616,-0.1102547869,0.1069258377,0.3087000737,7.691111176111111,AN,Normal Acceleration,AN_20_2.csv,3368
2.828753962,2.390057325,-10.12565231,10.59905338,14.85197433,-0.06538055837,0.3157175183,0.06218476593,0.3283582097,7.715555632555556,AN,Normal Acceleration,AN_20_2.csv,3369
2.863633701,-1.9450109,-3.594405174,-1.084690094,4.228400236,0.01864211448,0.4328965247,-0.01025316212,0.4334190315,7.740000089,AN,Normal Acceleration,AN_20_2.csv,3370
2.898560941,4.018146038,-4.835303307,0.02069854736,6.28697734,-0.2581932843,0.2177132517,0.006791055668,0.3378001635,7.764444545444444,AN,Normal Acceleration,AN_20_2.csv,3371
2.933405889,8.235064507,-1.650150299,-0.3198814392,8.40485619,0.1368863732,0.01012000442,0.2422143221,0.2784027146,7.788889001888888,AN,Normal Acceleration,AN_20_2.csv,3372
2.968317139,5.425889015,-8.761585236,6.876296043,12.38907158,-0.2017343044,-0.1198421568,-0.03368896246,0.2370523535,7.813333458333333,AN,Normal Acceleration,AN_20_2.csv,3373
3.003239431,2.261043549,-6.415055275,1.280154228,6.921274952,0.4458128214,0.02703106403,0.0856205672,0.4547643694,7.837777914777778,AN,Normal Acceleration,AN_20_2.csv,3374
3.038089743,-2.32541132,0.7902078629,3.377734184,4.176248854,0.3094590902,0.0941426754,-0.1272990108,0.3476101408,7.862222371222222,AN,Normal Acceleration,AN_20_2.csv,3375
3.073003128,3.015443325,0.9748494625,-0.5140895844,3.210532358,-0.2773680091,0.1580584943,0.08668582886,0.3308019544,7.886666827666667,AN,Normal Acceleration,AN_20_2.csv,3376
3.107899899,9.141222954,-12.34192753,2.139147758,15.50680771,-0.2464753687,0.01651158556,0.2166479975,0.3285712931,7.911111284111112,AN,Normal Acceleration,AN_20_2.csv,3377
3.142793858,1.661368966,-0.8982242346,7.656082153,7.885591135,0.2647180259,-0.1422126889,0.06218476593,0.3068664649,7.9355557405555555,AN,Normal Acceleration,AN_20_2.csv,3378
3.17766292,-0.8019502163,2.718696117,0.1226234436,2.837158656,0.2061285079,-0.1752358675,0.119709,0.2958493125,7.960000197,AN,Normal Acceleration,AN_20_2.csv,3379
3.212566097,-12.46950054,6.276380539,-7.030870438,15.63056415,0.1209074259,0.02490053698,0.0856205672,0.1502315676,7.984444653444444,AN,Normal Acceleration,AN_20_2.csv,3380
3.247441462,-3.202922583,1.525143385,2.501811981,4.340949044,-0.3082606792,0.1996037811,-0.003861580743,0.3672617971,8.008889109888889,AN,Normal Acceleration,AN_20_2.csv,3381
3.282329899,-0.03141462803,7.779022694,0.9094161987,7.832063506,0.01331579592,0.177233234,-0.09534109384,0.2016899944,8.033333566333333,AN,Normal Acceleration,AN_20_2.csv,3382
3.317204691,-5.624572754,2.237018824,-6.026653767,8.541699334,0.4978775978,0.1516669095,0.1037300453,0.5307022481,8.057778022777779,AN,Normal Acceleration,AN_20_2.csv,3383
3.352108597,-9.571470261,13.5538435,-5.079698086,17.35289743,0.3818970025,-0.1262337416,-0.3041327596,0.5042588754,8.082222479222223,AN,Normal Acceleration,AN_20_2.csv,3384
3.386991149,-4.907306194,1.335109353,1.00193119,5.183438741,-0.2965427637,0.3082606792,-0.008122635074,0.427817992,8.106666935666667,AN,Normal Acceleration,AN_20_2.csv,3385
3.421889587,5.775744438,-4.925120354,2.43419075,7.971280883,-0.256062746,0.3157175183,-0.06884266436,0.4122923644,8.13111139211111,AN,Normal Acceleration,AN_20_2.csv,3386
3.456767347,3.919528484,-6.211361885,1.013656616,7.414257869,0.2444780022,0.1601890177,0.06538055837,0.299507316,8.155555848555556,AN,Normal Acceleration,AN_20_2.csv,3387
3.491657556,2.706954956,10.39097023,-4.530248642,11.65431337,0.3169159293,-0.32224226,-0.103863202,0.4637492265,8.180000305,AN,Normal Acceleration,AN_20_2.csv,3388
3.526550785,-5.207018852,-8.946679115,5.184181213,11.57721242,0.02183790505,0.1633848101,0.2422143221,0.2929833922,8.180000305,AN,Normal Acceleration,AN_20_2.csv,3389
3.561465316,-1.475176215,1.058972597,7.529685974,7.745562516,-0.06005423889,0.3636543751,-0.1059937328,0.3835175192,8.222963262333334,AN,Normal Acceleration,AN_20_2.csv,3390
3.596326253,1.787867665,0.4156044722,7.390091896,7.614634338,0.1688442826,0.3583280444,-0.04327633604,0.3984723585,8.265926219666667,AN,Normal Acceleration,AN_20_2.csv,3391
3.631187295,2.560018539,7.933306694,-11.27187061,14.01949062,0.3041327596,-0.1411474347,0.08242477477,0.345272613,8.308889177,AN,Normal Acceleration,AN_20_2.csv,3392
3.666117972,-1.60452044,1.536796331,0.9826984406,2.42938779,-0.0984037295,-0.1209074259,0.4190480709,0.4471053403,8.351852134333333,AN,Normal Acceleration,AN_20_2.csv,3393
3.701013128,-1.532040834,-8.780738831,7.404091835,11.5874544,-0.2720417082,-0.1475390196,-0.05286370963,0.3139570434,8.394815091666667,AN,Normal Acceleration,AN_20_2.csv,3394
3.735879066,-3.199915409,-10.70617485,8.160786629,13.83690995,0.1741705984,0.5394228697,-0.08681898564,0.5734544149,8.437778049,AN,Normal Acceleration,AN_20_2.csv,3395
3.770770316,11.60161781,-4.101220131,-3.023265362,12.67113554,-0.09094688296,0.2134522051,0.1751027107,0.2906787551,8.480741006333334,AN,Normal Acceleration,AN_20_2.csv,3396
3.805666826,4.890211105,-4.939356804,-1.424368858,7.095085407,-0.006924213842,-0.03142527863,0.3029343486,0.3046386588,8.523703963666668,AN,Normal Acceleration,AN_20_2.csv,3397
3.840571201,4.740774632,-0.3610233068,-1.783936977,5.078160403,-0.07816372067,-0.3179811835,-0.02836264484,0.3286731506,8.566666921,AN,Normal Acceleration,AN_20_2.csv,3398
3.875442347,-3.650043011,-4.764645576,8.085618019,10.06985006,0.1091895252,-0.1677790284,0.08881635964,0.2189988597,8.609629878333333,AN,Normal Acceleration,AN_20_2.csv,3399
3.910352556,-1.977625132,-1.446153283,4.031520844,4.717575732,-0.06111950055,0.2518016994,-0.0123836901,0.2594090302,8.652592835666667,AN,Normal Acceleration,AN_20_2.csv,3400
3.945246358,-8.19178772,0.2997933626,0.7568674088,8.23213887,0.03568633273,0.4051996469,0.07283740491,0.4132378925,8.695555793,AN,Normal Acceleration,AN_20_2.csv,3401
3.980092972,-0.3913744092,-5.065979481,7.135150909,8.759434943,-0.006924213842,0.1452753246,-0.09747162461,0.1750816446,8.738518750333334,AN,Normal Acceleration,AN_20_2.csv,3402
4.015026253,-8.315937996,5.409517765,1.234054565,9.997029452,0.2988064587,0.2624543309,-0.1454084814,0.4234515345,8.781481707666666,AN,Normal Acceleration,AN_20_2.csv,3403
